id,algo,vertices,layer,fan,disRate,percNeg,cpMult,effort,time
2986,SAA,50,20,2,10,100,2,2127,0
2987,HS,50,20,2,10,100,2,2021,"0,01561903954"
2988,RS,50,20,2,10,100,2,8051,"0,05338001251"
2989,SAA,50,20,2,10,100,2,2285,"0,01561975479"
2990,HS,50,20,2,10,100,2,2172,"0,01563119888"
2991,RS,50,20,2,10,100,2,8674,"0,06899046898"
2992,SAA,50,20,2,10,100,2,2278,"0,01562190056"
2993,HS,50,20,2,10,100,2,2178,0
2994,RS,50,20,2,10,100,2,9912,"0,07811403275"
2995,SAA,50,20,2,10,100,2,2246,"0,01196980476"
2996,HS,50,20,2,10,100,2,2116,"0,00797772408"
2997,RS,50,20,2,10,100,2,12720,"0,0997338295"
2998,SAA,50,20,2,10,100,2,2215,"0,01396226883"
2999,HS,50,20,2,10,100,2,2101,"0,00598311424"
3000,RS,50,20,2,10,100,2,8970,"0,05484986305"
3001,SAA,50,20,2,10,20,1,612,"0,0059838295"
3002,HS,50,20,2,10,20,1,267,"0,001994133"
3003,RS,50,20,2,10,20,1,424,"0,00299072266"
3004,SAA,50,20,2,10,20,1,525,"0,00398921967"
3005,HS,50,20,2,10,20,1,198,"0,00099778175"
3006,RS,50,20,2,10,20,1,399,"0,00199437141"
3007,SAA,50,20,2,10,20,1,625,"0,00698113441"
3008,HS,50,20,2,10,20,1,314,"0,00099802017"
3009,RS,50,20,2,10,20,1,492,"0,00299119949"
3010,SAA,50,20,2,10,20,1,455,"0,00398993492"
3011,HS,50,20,2,10,20,1,206,"0,00099754333"
3012,RS,50,20,2,10,20,1,319,"0,0039896965"
3013,SAA,50,20,2,10,20,1,705,"0,00498580933"
3014,HS,50,20,2,10,20,1,271,"0,00199580193"
3015,RS,50,20,2,10,20,1,412,"0,00199437141"
3016,SAA,50,20,2,10,20,1,520,"0,00498747826"
3017,HS,50,20,2,10,20,1,256,"0,00099730492"
3018,RS,50,20,2,10,20,1,543,"0,00299143791"
3019,SAA,50,20,2,10,20,1,497,"0,00398993492"
3020,HS,50,20,2,10,20,1,172,"0,00199460983"
3021,RS,50,20,2,10,20,1,186,"0,0009970665"
3022,SAA,50,20,2,10,20,1,464,"0,00398898125"
3023,HS,50,20,2,10,20,1,180,"0,00099730492"
3024,RS,50,20,2,10,20,1,158,"0,00099635124"
3025,SAA,50,20,2,10,20,1,486,"0,01097130775"
3026,HS,50,20,2,10,20,1,209,"0,00199437141"
3027,RS,50,20,2,10,20,1,334,"0,00099658966"
3028,SAA,50,20,2,10,20,1,588,"0,00897526741"
3029,HS,50,20,2,10,20,1,314,"0,00199770927"
3030,RS,50,20,2,10,20,1,472,"0,0069835186"
3031,SAA,50,20,2,10,20,2,449,"0,00797843933"
3032,HS,50,20,2,10,20,2,206,"0,00199532509"
3033,RS,50,20,2,10,20,2,176,"0,00099682808"
3034,SAA,50,20,2,10,20,2,1228,"0,01196813583"
3035,HS,50,20,2,10,20,2,509,"0,00598549843"
3036,RS,50,20,2,10,20,2,800,"0,0039896965"
3037,SAA,50,20,2,10,20,2,710,"0,00498652458"
3038,HS,50,20,2,10,20,2,348,"0,00199484825"
3039,RS,50,20,2,10,20,2,527,"0,00299072266"
3040,SAA,50,20,2,10,20,2,633,"0,00498557091"
3041,HS,50,20,2,10,20,2,266,"0,00199532509"
3042,RS,50,20,2,10,20,2,601,"0,00258135796"
3043,SAA,50,20,2,10,20,2,575,0
3044,HS,50,20,2,10,20,2,314,0
3045,RS,50,20,2,10,20,2,1093,0
3046,SAA,50,20,2,10,20,2,1310,"0,01562333107"
3047,HS,50,20,2,10,20,2,631,0
3048,RS,50,20,2,10,20,2,1133,"0,01562190056"
3049,SAA,50,20,2,10,20,2,658,0
3050,HS,50,20,2,10,20,2,243,0
3051,RS,50,20,2,10,20,2,331,"0,01562404633"
3052,SAA,50,20,2,10,20,2,883,0
3053,HS,50,20,2,10,20,2,413,0
3054,RS,50,20,2,10,20,2,469,0
3055,SAA,50,20,2,10,20,2,547,"0,00698113441"
3056,HS,50,20,2,10,20,2,228,"0,0029900074"
3057,RS,50,20,2,10,20,2,313,"0,00498843193"
3058,SAA,50,20,2,10,20,2,505,"0,00299191475"
3059,HS,50,20,2,10,20,2,193,"0,00099730492"
3060,RS,50,20,2,10,20,2,175,"0,00199508667"
3061,SAA,50,20,2,10,40,1,732,"0,00204157829"
3062,HS,50,20,2,10,40,1,492,0
3063,RS,50,20,2,10,40,1,1637,"0,01561975479"
3064,SAA,50,20,2,10,40,1,691,"0,00398945808"
3065,HS,50,20,2,10,40,1,458,0
3066,RS,50,20,2,10,40,1,882,"0,01562142372"
3067,SAA,50,20,2,10,40,1,1405,"0,01663064957"
3068,HS,50,20,2,10,40,1,1012,"0,01562309265"
3069,RS,50,20,2,10,40,1,3649,"0,03358435631"
3070,SAA,50,20,2,10,40,1,949,"0,01561903954"
3071,HS,50,20,2,10,40,1,606,0
3072,RS,50,20,2,10,40,1,1175,"0,01562547684"
3073,SAA,50,20,2,10,40,1,632,"0,01563167572"
3074,HS,50,20,2,10,40,1,379,"0,01562142372"
3075,RS,50,20,2,10,40,1,700,"0,00997424126"
3076,SAA,50,20,2,10,40,1,531,"0,00398802757"
3077,HS,50,20,2,10,40,1,287,"0,00598168373"
3078,RS,50,20,2,10,40,1,576,"0,00399065018"
3079,SAA,50,20,2,10,40,1,840,"0,00598311424"
3080,HS,50,20,2,10,40,1,417,"0,00698566437"
3081,RS,50,20,2,10,40,1,699,"0,00398921967"
3082,SAA,50,20,2,10,40,1,839,0
3083,HS,50,20,2,10,40,1,599,0
3084,RS,50,20,2,10,40,1,1942,"0,01763129234"
3085,SAA,50,20,2,10,40,1,635,0
3086,HS,50,20,2,10,40,1,374,0
3087,RS,50,20,2,10,40,1,777,"0,01563024521"
3088,SAA,50,20,2,10,40,1,705,"0,02371740341"
3089,HS,50,20,2,10,40,1,346,"0,00099682808"
3090,RS,50,20,2,10,40,1,687,"0,00474023819"
3091,SAA,50,20,2,10,40,2,639,"0,00797224045"
3092,HS,50,20,2,10,40,2,336,"0,00199270248"
3093,RS,50,20,2,10,40,2,704,"0,00498652458"
3094,SAA,50,20,2,10,40,2,2037,"0,01296544075"
3095,HS,50,20,2,10,40,2,1258,"0,01097249985"
3096,RS,50,20,2,10,40,2,4378,"0,02892422676"
3097,SAA,50,20,2,10,40,2,842,0
3098,HS,50,20,2,10,40,2,532,0
3099,RS,50,20,2,10,40,2,1327,"0,01562142372"
3100,SAA,50,20,2,10,40,2,615,"0,01562571526"
3101,HS,50,20,2,10,40,2,365,"0,00199437141"
3102,RS,50,20,2,10,40,2,943,"0,01562190056"
3103,SAA,50,20,2,10,40,2,539,0
3104,HS,50,20,2,10,40,2,264,0
3105,RS,50,20,2,10,40,2,590,"0,01562452316"
3106,SAA,50,20,2,10,40,2,1955,0
3107,HS,50,20,2,10,40,2,1225,0
3108,RS,50,20,2,10,40,2,1360,0
3109,SAA,50,20,2,10,40,2,901,0
3110,HS,50,20,2,10,40,2,606,0
3111,RS,50,20,2,10,40,2,2284,"0,03124094009"
3112,SAA,50,20,2,10,40,2,1074,"0,01561903954"
3113,HS,50,20,2,10,40,2,827,0
3114,RS,50,20,2,10,40,2,7136,"0,05884099007"
3115,SAA,50,20,2,10,40,2,854,"0,00897574425"
3116,HS,50,20,2,10,40,2,458,"0,0019929409"
3117,RS,50,20,2,10,40,2,891,"0,01296329498"
3118,SAA,50,20,2,10,40,2,870,"0,00598478317"
3119,HS,50,20,2,10,40,2,444,"0,00176143646"
3120,RS,50,20,2,10,40,2,762,0
3121,SAA,50,20,2,10,60,1,1035,"0,00709056854"
3122,HS,50,20,2,10,60,1,823,0
3123,RS,50,20,2,10,60,1,3042,"0,00755882263"
3124,SAA,50,20,2,10,60,1,1460,0
3125,HS,50,20,2,10,60,1,999,"0,01562666893"
3126,RS,50,20,2,10,60,1,3922,"0,03241181374"
3127,SAA,50,20,2,10,60,1,1413,"0,0156276226"
3128,HS,50,20,2,10,60,1,976,"0,01867318153"
3129,RS,50,20,2,10,60,1,3638,"0,0381629467"
3130,SAA,50,20,2,10,60,1,1146,"0,01001906395"
3131,HS,50,20,2,10,60,1,892,0
3132,RS,50,20,2,10,60,1,2664,"0,00801539421"
3133,SAA,50,20,2,10,60,1,1352,"0,01203465462"
3134,HS,50,20,2,10,60,1,1094,"0,010004282"
3135,RS,50,20,2,10,60,1,2108,"0,01561641693"
3136,SAA,50,20,2,10,60,1,940,"0,01562047005"
3137,HS,50,20,2,10,60,1,718,0
3138,RS,50,20,2,10,60,1,1901,"0,03125023842"
3139,SAA,50,20,2,10,60,1,945,"0,01561927795"
3140,HS,50,20,2,10,60,1,719,"0,01855874062"
3141,RS,50,20,2,10,60,1,1732,"0,01496005058"
3142,SAA,50,20,2,10,60,1,1178,"0,00797700882"
3143,HS,50,20,2,10,60,1,814,"0,00897550583"
3144,RS,50,20,2,10,60,1,2515,"0,0398952961"
3145,SAA,50,20,2,10,60,1,1057,"0,00697922707"
3146,HS,50,20,2,10,60,1,799,"0,00598359108"
3147,RS,50,20,2,10,60,1,1612,"0,01695537567"
3148,SAA,50,20,2,10,60,1,1484,"0,01994776726"
3149,HS,50,20,2,10,60,1,1220,"0,00698280334"
3150,RS,50,20,2,10,60,1,4307,"0,03291153908"
3151,SAA,50,20,2,10,60,2,1136,"0,00997233391"
3152,HS,50,20,2,10,60,2,767,"0,00602412224"
3153,RS,50,20,2,10,60,2,2428,"0,03124117851"
3154,SAA,50,20,2,10,60,2,1466,0
3155,HS,50,20,2,10,60,2,1096,0
3156,RS,50,20,2,10,60,2,4767,"0,04636073112"
3157,SAA,50,20,2,10,60,2,1260,"0,01561617851"
3158,HS,50,20,2,10,60,2,941,0
3159,RS,50,20,2,10,60,2,3165,"0,01562976837"
3160,SAA,50,20,2,10,60,2,1060,"0,01562023163"
3161,HS,50,20,2,10,60,2,853,"0,01562023163"
3162,RS,50,20,2,10,60,2,3645,"0,03124094009"
3163,SAA,50,20,2,10,60,2,898,0
3164,HS,50,20,2,10,60,2,664,0
3165,RS,50,20,2,10,60,2,1811,"0,02094173431"
3166,SAA,50,20,2,10,60,2,1054,"0,00498580933"
3167,HS,50,20,2,10,60,2,815,"0,00299048424"
3168,RS,50,20,2,10,60,2,2983,"0,02094435692"
3169,SAA,50,20,2,10,60,2,904,"0,01296472549"
3170,HS,50,20,2,10,60,2,661,"0,00398921967"
3171,RS,50,20,2,10,60,2,3276,"0,01695466042"
3172,SAA,50,20,2,10,60,2,1088,"0,00598406792"
3173,HS,50,20,2,10,60,2,704,"0,00498700142"
3174,RS,50,20,2,10,60,2,3432,"0,02692770958"
3175,SAA,50,20,2,10,60,2,1403,"0,00797939301"
3176,HS,50,20,2,10,60,2,985,"0,00997161865"
3177,RS,50,20,2,10,60,2,2258,"0,01495909691"
3178,SAA,50,20,2,10,60,2,1414,"0,00797891617"
3179,HS,50,20,2,10,60,2,1208,"0,00598430634"
3180,RS,50,20,2,10,60,2,4191,"0,03291225433"
3181,SAA,50,20,2,10,80,1,1354,"0,00498557091"
3182,HS,50,20,2,10,80,1,1244,"0,00398874283"
3183,RS,50,20,2,10,80,1,4365,"0,03091692924"
3184,SAA,50,20,2,10,80,1,1611,"0,00598359108"
3185,HS,50,20,2,10,80,1,1414,"0,00299167633"
3186,RS,50,20,2,10,80,1,8506,"0,076795578"
3187,SAA,50,20,2,10,80,1,2017,"0,01296281815"
3188,HS,50,20,2,10,80,1,1830,"0,01196837425"
3189,RS,50,20,2,10,80,1,11350,"0,1186823845"
3190,SAA,50,20,2,10,80,1,1638,"0,01894450188"
3191,HS,50,20,2,10,80,1,1402,"0,0139632225"
3192,RS,50,20,2,10,80,1,6653,"0,08477306366"
3193,SAA,50,20,2,10,80,1,1725,"0,02094554901"
3194,HS,50,20,2,10,80,1,1486,"0,00598359108"
3195,RS,50,20,2,10,80,1,32251,"0,3449399471"
3196,SAA,50,20,2,10,80,1,1787,"0,02213001251"
3197,HS,50,20,2,10,80,1,1657,"0,01873898506"
3198,RS,50,20,2,10,80,1,6090,"0,04425311089"
3199,SAA,50,20,2,10,80,1,1496,0
3200,HS,50,20,2,10,80,1,1379,0
3201,RS,50,20,2,10,80,1,10317,"0,06899762154"
3202,SAA,50,20,2,10,80,1,1930,"0,02212882042"
3203,HS,50,20,2,10,80,1,1659,0
3204,RS,50,20,2,10,80,1,12433,"0,1002385616"
3205,SAA,50,20,2,10,80,1,1349,"0,00598359108"
3206,HS,50,20,2,10,80,1,1232,0
3207,RS,50,20,2,10,80,1,3952,"0,04686188698"
3208,SAA,50,20,2,10,80,1,2229,"0,01562666893"
3209,HS,50,20,2,10,80,1,1903,"0,00798010826"
3210,RS,50,20,2,10,80,1,7961,"0,09973430634"
3211,SAA,50,20,2,10,80,2,1554,"0,00598216057"
3212,HS,50,20,2,10,80,2,1433,"0,016954422"
3213,RS,50,20,2,10,80,2,7779,"0,0877635479"
3214,SAA,50,20,2,10,80,2,2034,"0,0101890564"
3215,HS,50,20,2,10,80,2,1659,0
3216,RS,50,20,2,10,80,2,6555,"0,05784487724"
3217,SAA,50,20,2,10,80,2,1456,"0,00598526001"
3218,HS,50,20,2,10,80,2,1277,"0,006980896"
3219,RS,50,20,2,10,80,2,4169,"0,0309150219"
3220,SAA,50,20,2,10,80,2,1693,"0,00797843933"
3221,HS,50,20,2,10,80,2,1437,"0,00698184967"
3222,RS,50,20,2,10,80,2,5756,"0,03889489174"
3223,SAA,50,20,2,10,80,2,1481,"0,00797796249"
3224,HS,50,20,2,10,80,2,1244,"0,02293801308"
3225,RS,50,20,2,10,80,2,7316,"0,04288554192"
3226,SAA,50,20,2,10,80,2,1631,0
3227,HS,50,20,2,10,80,2,1231,0
3228,RS,50,20,2,10,80,2,4973,"0,03124213219"
3229,SAA,50,20,2,10,80,2,1713,"0,01561999321"
3230,HS,50,20,2,10,80,2,1525,"0,01378512383"
3231,RS,50,20,2,10,80,2,5837,"0,04388046265"
3232,SAA,50,20,2,10,80,2,1640,"0,01196885109"
3233,HS,50,20,2,10,80,2,1451,"0,01795220375"
3234,RS,50,20,2,10,80,2,8797,"0,07180762291"
3235,SAA,50,20,2,10,80,2,1832,"0,00997543335"
3236,HS,50,20,2,10,80,2,1555,"0,00897598267"
3237,RS,50,20,2,10,80,2,9514,"0,09774136543"
3238,SAA,50,20,2,10,80,2,1226,"0,01096749306"
3239,HS,50,20,2,10,80,2,1095,"0,00498771667"
3240,RS,50,20,2,10,80,2,6718,"0,05784440041"
3241,SAA,50,20,2,20,0,1,108,"0,00099754333"
3242,HS,50,20,2,20,0,1,52,"0,00099754333"
3243,RS,50,20,2,20,0,1,52,0
3244,SAA,50,20,2,20,0,1,105,"0,00498890877"
3245,HS,50,20,2,20,0,1,52,"0,00099682808"
3246,RS,50,20,2,20,0,1,52,"0,00099730492"
3247,SAA,50,20,2,20,0,1,134,"0,00099849701"
3248,HS,50,20,2,20,0,1,52,0
3249,RS,50,20,2,20,0,1,52,0
3250,SAA,50,20,2,20,0,1,123,"0,00199627876"
3251,HS,50,20,2,20,0,1,52,"0,00099921227"
3252,RS,50,20,2,20,0,1,52,0
3253,SAA,50,20,2,20,0,1,132,"0,0019967556"
3254,HS,50,20,2,20,0,1,52,"0,00099778175"
3255,RS,50,20,2,20,0,1,52,0
3256,SAA,50,20,2,20,0,1,132,"0,00398516655"
3257,HS,50,20,2,20,0,1,52,0
3258,RS,50,20,2,20,0,1,52,"0,00099658966"
3259,SAA,50,20,2,20,0,1,116,"0,00299096107"
3260,HS,50,20,2,20,0,1,52,"0,00099849701"
3261,RS,50,20,2,20,0,1,52,"0,00099563599"
3262,SAA,50,20,2,20,0,1,132,"0,00099778175"
3263,HS,50,20,2,20,0,1,52,"0,00099873543"
3264,RS,50,20,2,20,0,1,52,0
3265,SAA,50,20,2,20,0,1,117,"0,00298666954"
3266,HS,50,20,2,20,0,1,52,0
3267,RS,50,20,2,20,0,1,52,0
3268,SAA,50,20,2,20,0,1,127,"0,00199651718"
3269,HS,50,20,2,20,0,1,52,"0,00099682808"
3270,RS,50,20,2,20,0,1,52,"0,00099730492"
3271,SAA,50,20,2,20,0,2,140,"0,00199580193"
3272,HS,50,20,2,20,0,2,52,"0,00099492073"
3273,RS,50,20,2,20,0,2,52,0
3274,SAA,50,20,2,20,0,2,107,"0,00199532509"
3275,HS,50,20,2,20,0,2,52,"0,00199437141"
3276,RS,50,20,2,20,0,2,52,0
3277,SAA,50,20,2,20,0,2,124,"0,00299572945"
3278,HS,50,20,2,20,0,2,52,"0,00099682808"
3279,RS,50,20,2,20,0,2,52,0
3280,SAA,50,20,2,20,0,2,121,"0,00099730492"
3281,HS,50,20,2,20,0,2,52,"0,00099658966"
3282,RS,50,20,2,20,0,2,52,0
3283,SAA,50,20,2,20,0,2,115,"0,00298261642"
3284,HS,50,20,2,20,0,2,52,0
3285,RS,50,20,2,20,0,2,52,"0,0009970665"
3286,SAA,50,20,2,20,0,2,130,"0,0009970665"
3287,HS,50,20,2,20,0,2,52,"0,00099682808"
3288,RS,50,20,2,20,0,2,52,"0,00099658966"
3289,SAA,50,20,2,20,0,2,111,"0,00299310684"
3290,HS,50,20,2,20,0,2,52,"0,00099802017"
3291,RS,50,20,2,20,0,2,52,0
3292,SAA,50,20,2,20,0,2,144,"0,00099730492"
3293,HS,50,20,2,20,0,2,52,0
3294,RS,50,20,2,20,0,2,52,"0,00099873543"
3295,SAA,50,20,2,20,0,2,111,"0,00199580193"
3296,HS,50,20,2,20,0,2,52,0
3297,RS,50,20,2,20,0,2,52,"0,00200200081"
3298,SAA,50,20,2,20,0,2,134,"0,00199556351"
3299,HS,50,20,2,20,0,2,52,"0,00099802017"
3300,RS,50,20,2,20,0,2,52,0
3301,SAA,50,20,2,20,100,1,2233,"0,01894974709"
3302,HS,50,20,2,20,100,1,2100,"0,01794910431"
3303,RS,50,20,2,20,100,1,13239,"0,1047174931"
3304,SAA,50,20,2,20,100,1,2218,"0,00698113441"
3305,HS,50,20,2,20,100,1,2097,"0,00797772408"
3306,RS,50,20,2,20,100,1,10947,"0,07181024551"
3307,SAA,50,20,2,20,100,1,2257,"0,00698041916"
3308,HS,50,20,2,20,100,1,2118,"0,00897574425"
3309,RS,50,20,2,20,100,1,13102,"0,1146914959"
3310,SAA,50,20,2,20,100,1,2258,"0,01196718216"
3311,HS,50,20,2,20,100,1,2143,"0,01695466042"
3312,RS,50,20,2,20,100,1,11734,"0,0678164959"
3313,SAA,50,20,2,20,100,1,2194,"0,01495718956"
3314,HS,50,20,2,20,100,1,2037,"0,00598406792"
3315,RS,50,20,2,20,100,1,21032,"0,1944825649"
3316,SAA,50,20,2,20,100,1,2284,"0,01097083092"
3317,HS,50,20,2,20,100,1,2162,"0,00897526741"
3318,RS,50,20,2,20,100,1,16221,"0,1077094078"
3319,SAA,50,20,2,20,100,1,2306,"0,00797700882"
3320,HS,50,20,2,20,100,1,2179,"0,00698113441"
3321,RS,50,20,2,20,100,1,13627,"0,1146924496"
3322,SAA,50,20,2,20,100,1,2171,"0,01595687866"
3323,HS,50,20,2,20,100,1,2063,"0,00697851181"
3324,RS,50,20,2,20,100,1,6720,"0,05285954475"
3325,SAA,50,20,2,20,100,1,2369,"0,01795101166"
3326,HS,50,20,2,20,100,1,2232,"0,01396274567"
3327,RS,50,20,2,20,100,1,15820,"0,1057157517"
3328,SAA,50,20,2,20,100,1,2281,"0,00797700882"
3329,HS,50,20,2,20,100,1,2153,"0,01894807816"
3330,RS,50,20,2,20,100,1,9294,"0,07380270958"
3331,SAA,50,20,2,20,100,2,2215,"0,01097154617"
3332,HS,50,20,2,20,100,2,2109,"0,01296687126"
3333,RS,50,20,2,20,100,2,12003,"0,1276578903"
3334,SAA,50,20,2,20,100,2,2236,"0,01894783974"
3335,HS,50,20,2,20,100,2,2113,"0,00598216057"
3336,RS,50,20,2,20,100,2,13011,"0,1037204266"
3337,SAA,50,20,2,20,100,2,2245,"0,00997233391"
3338,HS,50,20,2,20,100,2,2132,"0,0159573555"
3339,RS,50,20,2,20,100,2,13240,"0,1685497761"
3340,SAA,50,20,2,20,100,2,2272,"0,01097130775"
3341,HS,50,20,2,20,100,2,2155,"0,01994466782"
3342,RS,50,20,2,20,100,2,8502,"0,0797855854"
3343,SAA,50,20,2,20,100,2,2244,"0,01396274567"
3344,HS,50,20,2,20,100,2,2132,"0,0109705925"
3345,RS,50,20,2,20,100,2,11605,"0,2642936707"
3346,SAA,50,20,2,20,100,2,2179,"0,01595640182"
3347,HS,50,20,2,20,100,2,2055,"0,0109705925"
3348,RS,50,20,2,20,100,2,11333,"0,1406233311"
3349,SAA,50,20,2,20,100,2,2316,"0,01096916199"
3350,HS,50,20,2,20,100,2,2192,"0,01396131516"
3351,RS,50,20,2,20,100,2,14925,"0,1605722904"
3352,SAA,50,20,2,20,100,2,2310,"0,024933815"
3353,HS,50,20,2,20,100,2,2199,"0,02094769478"
3354,RS,50,20,2,20,100,2,10139,"0,1314749718"
3355,SAA,50,20,2,20,100,2,2159,"0,011967659"
3356,HS,50,20,2,20,100,2,2022,"0,01805448532"
3357,RS,50,20,2,20,100,2,11235,"0,07173585892"
3358,SAA,50,20,2,20,100,2,2169,"0,00700974464"
3359,HS,50,20,2,20,100,2,2041,"0,00697851181"
3360,RS,50,20,2,20,100,2,13254,"0,09873366356"
3361,SAA,50,20,2,20,20,1,706,"0,00598430634"
3362,HS,50,20,2,20,20,1,326,"0,00099730492"
3363,RS,50,20,2,20,20,1,505,"0,00299191475"
3364,SAA,50,20,2,20,20,1,498,"0,00698232651"
3365,HS,50,20,2,20,20,1,222,"0,00199460983"
3366,RS,50,20,2,20,20,1,229,"0,00099778175"
3367,SAA,50,20,2,20,20,1,687,"0,00698161125"
3368,HS,50,20,2,20,20,1,318,"0,00199341774"
3369,RS,50,20,2,20,20,1,543,"0,00598311424"
3370,SAA,50,20,2,20,20,1,1446,"0,02692461014"
3371,HS,50,20,2,20,20,1,664,"0,01196789742"
3372,RS,50,20,2,20,20,1,800,"0,00997257233"
3373,SAA,50,20,2,20,20,1,896,"0,00598359108"
3374,HS,50,20,2,20,20,1,389,"0,00498628616"
3375,RS,50,20,2,20,20,1,543,"0,001994133"
3376,SAA,50,20,2,20,20,1,1338,"0,00697922707"
3377,HS,50,20,2,20,20,1,545,"0,00598478317"
3378,RS,50,20,2,20,20,1,762,"0,04288625717"
3379,SAA,50,20,2,20,20,1,737,"0,02194094658"
3380,HS,50,20,2,20,20,1,403,"0,01264834404"
3381,RS,50,20,2,20,20,1,1063,"0,00897502899"
3382,SAA,50,20,2,20,20,1,1025,"0,00598359108"
3383,HS,50,20,2,20,20,1,449,"0,00398945808"
3384,RS,50,20,2,20,20,1,661,"0,00897860527"
3385,SAA,50,20,2,20,20,1,738,"0,00797891617"
3386,HS,50,20,2,20,20,1,370,"0,00100302696"
3387,RS,50,20,2,20,20,1,450,"0,001994133"
3388,SAA,50,20,2,20,20,1,627,"0,00598359108"
3389,HS,50,20,2,20,20,1,350,"0,0009970665"
3390,RS,50,20,2,20,20,1,470,"0,00299358368"
3391,SAA,50,20,2,20,20,2,669,"0,00398993492"
3392,HS,50,20,2,20,20,2,419,"0,00299191475"
3393,RS,50,20,2,20,20,2,1130,"0,00897812843"
3394,SAA,50,20,2,20,20,2,482,"0,00598359108"
3395,HS,50,20,2,20,20,2,248,"0,00099658966"
3396,RS,50,20,2,20,20,2,415,"0,00199651718"
3397,SAA,50,20,2,20,20,2,1225,"0,00797843933"
3398,HS,50,20,2,20,20,2,653,"0,00299167633"
3399,RS,50,20,2,20,20,2,918,"0,0049841404"
3400,SAA,50,20,2,20,20,2,533,"0,00498795509"
3401,HS,50,20,2,20,20,2,293,"0,00199437141"
3402,RS,50,20,2,20,20,2,1253,"0,01795053482"
3403,SAA,50,20,2,20,20,2,773,"0,00598430634"
3404,HS,50,20,2,20,20,2,372,"0,00299286842"
3405,RS,50,20,2,20,20,2,488,"0,00199532509"
3406,SAA,50,20,2,20,20,2,1054,"0,00797843933"
3407,HS,50,20,2,20,20,2,471,"0,00498509407"
3408,RS,50,20,2,20,20,2,628,"0,00897455215"
3409,SAA,50,20,2,20,20,2,427,"0,0069797039"
3410,HS,50,20,2,20,20,2,162,"0,00199317932"
3411,RS,50,20,2,20,20,2,130,0
3412,SAA,50,20,2,20,20,2,1138,"0,006980896"
3413,HS,50,20,2,20,20,2,500,"0,00299191475"
3414,RS,50,20,2,20,20,2,564,"0,01451086998"
3415,SAA,50,20,2,20,20,2,862,"0,01562142372"
3416,HS,50,20,2,20,20,2,350,"0,01561903954"
3417,RS,50,20,2,20,20,2,336,0
3418,SAA,50,20,2,20,20,2,743,"0,01562142372"
3419,HS,50,20,2,20,20,2,387,0
3420,RS,50,20,2,20,20,2,456,"0,00650763512"
3421,SAA,50,20,2,20,40,1,923,0
3422,HS,50,20,2,20,40,1,534,"0,0156211853"
3423,RS,50,20,2,20,40,1,945,0
3424,SAA,50,20,2,20,40,1,1423,0
3425,HS,50,20,2,20,40,1,776,0
3426,RS,50,20,2,20,40,1,2667,"0,01562857628"
3427,SAA,50,20,2,20,40,1,1113,"0,01562047005"
3428,HS,50,20,2,20,40,1,759,"0,02000570297"
3429,RS,50,20,2,20,40,1,1373,"0,01561689377"
3430,SAA,50,20,2,20,40,1,1320,"0,01562380791"
3431,HS,50,20,2,20,40,1,887,0
3432,RS,50,20,2,20,40,1,2220,"0,02968811989"
3433,SAA,50,20,2,20,40,1,1183,0
3434,HS,50,20,2,20,40,1,849,0
3435,RS,50,20,2,20,40,1,2341,"0,02212929726"
3436,SAA,50,20,2,20,40,1,1122,"0,01562047005"
3437,HS,50,20,2,20,40,1,687,0
3438,RS,50,20,2,20,40,1,2252,"0,022128582"
3439,SAA,50,20,2,20,40,1,1180,"0,01562190056"
3440,HS,50,20,2,20,40,1,845,0
3441,RS,50,20,2,20,40,1,2107,"0,01563215256"
3442,SAA,50,20,2,20,40,1,1394,0
3443,HS,50,20,2,20,40,1,952,"0,015625"
3444,RS,50,20,2,20,40,1,2842,"0,01505589485"
3445,SAA,50,20,2,20,40,1,768,"0,01562333107"
3446,HS,50,20,2,20,40,1,555,0
3447,RS,50,20,2,20,40,1,854,"0,01563239098"
3448,SAA,50,20,2,20,40,1,1577,"0,01562476158"
3449,HS,50,20,2,20,40,1,1100,"0,00850749016"
3450,RS,50,20,2,20,40,1,1768,"0,03690838814"
3451,SAA,50,20,2,20,40,2,1084,"0,01595664024"
3452,HS,50,20,2,20,40,2,597,"0,00398921967"
3453,RS,50,20,2,20,40,2,1545,"0,01795363426"
3454,SAA,50,20,2,20,40,2,994,"0,01695370674"
3455,HS,50,20,2,20,40,2,636,0
3456,RS,50,20,2,20,40,2,1578,"0,01561880112"
3457,SAA,50,20,2,20,40,2,708,"0,01751875877"
3458,HS,50,20,2,20,40,2,467,0
3459,RS,50,20,2,20,40,2,2295,"0,0347969532"
3460,SAA,50,20,2,20,40,2,1104,0
3461,HS,50,20,2,20,40,2,679,0
3462,RS,50,20,2,20,40,2,1250,"0,0101621151"
3463,SAA,50,20,2,20,40,2,1297,0
3464,HS,50,20,2,20,40,2,937,0
3465,RS,50,20,2,20,40,2,2223,"0,00809216499"
3466,SAA,50,20,2,20,40,2,1144,"0,02713179588"
3467,HS,50,20,2,20,40,2,731,0
3468,RS,50,20,2,20,40,2,1606,"0,00305604935"
3469,SAA,50,20,2,20,40,2,922,0
3470,HS,50,20,2,20,40,2,572,0
3471,RS,50,20,2,20,40,2,1638,0
3472,SAA,50,20,2,20,40,2,1117,0
3473,HS,50,20,2,20,40,2,671,0
3474,RS,50,20,2,20,40,2,1029,"0,01561951637"
3475,SAA,50,20,2,20,40,2,1009,0
