batch,Instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,percNeg,par_CP,vertices,Edges,Diameter,Max in degree,Min in degree,Mean in degree,Max out degree,Min out degree,Mean out degree,Discounted Rate,Negative activities,Deadline,Last task Early Finish,effort,NPV,time
"['50', '20', '3', '10', '100']",dg2.tpf,RS,50,20,3,10,100,2,52,117,8,3,1,"2,081632653",3,1,"2,142857143","0,1","96,15384615",201,67,23334,"-0,0002976410864","0,1802999973"
"['50', '20', '3', '10', '100']",dg3.tpf,SAA,50,20,3,10,100,2,52,117,9,3,1,"2,12244898",3,1,"2,163265306","0,1","96,15384615",198,66,2880,"-0,000580806236","0,0065112114"
"['50', '20', '3', '10', '100']",dg3.tpf,HS,50,20,3,10,100,2,52,117,9,3,1,"2,12244898",3,1,"2,163265306","0,1","96,15384615",198,66,2760,"-0,000580806236","0,01561880112"
"['50', '20', '3', '10', '100']",dg3.tpf,RS,50,20,3,10,100,2,52,117,9,3,1,"2,12244898",3,1,"2,163265306","0,1","96,15384615",198,66,28735,"-0,000580806236","0,2470495701"
"['50', '20', '3', '10', '100']",dg4.tpf,SAA,50,20,3,10,100,2,52,117,7,3,1,"2,06122449",3,1,"2,06122449","0,1","96,15384615",186,62,2783,"-0,0007609537905","0,01562070847"
"['50', '20', '3', '10', '100']",dg4.tpf,HS,50,20,3,10,100,2,52,117,7,3,1,"2,06122449",3,1,"2,06122449","0,1","96,15384615",186,62,2668,"-0,0007609537905","0,01562356949"
"['50', '20', '3', '10', '100']",dg4.tpf,RS,50,20,3,10,100,2,52,117,7,3,1,"2,06122449",3,1,"2,06122449","0,1","96,15384615",186,62,19067,"-0,0007609537905","0,1379973888"
"['50', '20', '3', '10', '100']",dg5.tpf,SAA,50,20,3,10,100,2,52,124,8,3,1,"2,204081633",3,1,"2,285714286","0,1","96,15384615",189,63,2958,"-0,0006121391401","0,01562070847"
"['50', '20', '3', '10', '100']",dg5.tpf,HS,50,20,3,10,100,2,52,124,8,3,1,"2,204081633",3,1,"2,285714286","0,1","96,15384615",189,63,2827,"-0,0006121391401",0
"['50', '20', '3', '10', '100']",dg5.tpf,RS,50,20,3,10,100,2,52,124,8,3,1,"2,204081633",3,1,"2,285714286","0,1","96,15384615",189,63,28529,"-0,0006121391401","0,2161049843"
"['50', '20', '3', '10', '100']",dg6.tpf,SAA,50,20,3,10,100,2,52,117,9,3,1,"2,06122449",3,1,"2,204081633","0,1","96,15384615",210,70,2803,"-0,0001461781835","0,01562166214"
"['50', '20', '3', '10', '100']",dg6.tpf,HS,50,20,3,10,100,2,52,117,9,3,1,"2,06122449",3,1,"2,204081633","0,1","96,15384615",210,70,2680,"-0,0001461781835","0,01562619209"
"['50', '20', '3', '10', '100']",dg6.tpf,RS,50,20,3,10,100,2,52,117,9,3,1,"2,06122449",3,1,"2,204081633","0,1","96,15384615",210,70,24051,"-0,0001461781835","0,1692745686"
"['50', '20', '3', '10', '100']",dg7.tpf,SAA,50,20,3,10,100,2,52,119,9,3,1,"2,12244898",3,1,"2,224489796","0,1","96,15384615",222,74,3009,"-0,00006068514474","0,03124022484"
"['50', '20', '3', '10', '100']",dg7.tpf,HS,50,20,3,10,100,2,52,119,9,3,1,"2,12244898",3,1,"2,224489796","0,1","96,15384615",222,74,2867,"-0,00006068514474",0
"['50', '20', '3', '10', '100']",dg7.tpf,RS,50,20,3,10,100,2,52,119,9,3,1,"2,12244898",3,1,"2,224489796","0,1","96,15384615",222,74,35247,"-0,00006068514474","0,2694749832"
"['50', '20', '3', '10', '100']",dg8.tpf,SAA,50,20,3,10,100,2,52,123,8,3,1,"2,244897959",3,1,"2,265306122","0,1","96,15384615",312,104,3165,"-0,00000004911912611",0
"['50', '20', '3', '10', '100']",dg8.tpf,HS,50,20,3,10,100,2,52,123,8,3,1,"2,244897959",3,1,"2,265306122","0,1","96,15384615",312,104,2995,"-0,00000004911912611",0
"['50', '20', '3', '10', '100']",dg8.tpf,RS,50,20,3,10,100,2,52,123,8,3,1,"2,244897959",3,1,"2,265306122","0,1","96,15384615",312,104,36563,"-0,00000004911912611","0,2538630962"
"['50', '20', '3', '10', '100']",dg9.tpf,SAA,50,20,3,10,100,2,52,124,7,3,1,"2,224489796",3,1,"2,285714286","0,1","96,15384615",204,68,3057,"-0,0002567916926","0,02424240112"
"['50', '20', '3', '10', '100']",dg9.tpf,HS,50,20,3,10,100,2,52,124,7,3,1,"2,224489796",3,1,"2,285714286","0,1","96,15384615",204,68,2903,"-0,0002567916926","0,00997209549"
"['50', '20', '3', '10', '100']",dg9.tpf,RS,50,20,3,10,100,2,52,124,7,3,1,"2,224489796",3,1,"2,285714286","0,1","96,15384615",204,68,19095,"-0,0002567916926","0,1479663849"
"['50', '20', '3', '10', '20']",dg1.tpf,SAA,50,20,3,10,20,1,52,121,8,3,1,"2,142857143",3,1,"2,183673469","0,1","21,15384615",126,63,513,"346,3506042","0,0156211853"
"['50', '20', '3', '10', '20']",dg1.tpf,HS,50,20,3,10,20,1,52,121,8,3,1,"2,142857143",3,1,"2,183673469","0,1","21,15384615",126,63,224,"346,3506042",0
"['50', '20', '3', '10', '20']",dg1.tpf,RS,50,20,3,10,20,1,52,121,8,3,1,"2,142857143",3,1,"2,183673469","0,1","21,15384615",126,63,251,"346,3506042",0
"['50', '20', '3', '10', '20']",dg10.tpf,SAA,50,20,3,10,20,1,52,120,8,3,1,"2,183673469",3,1,"2,142857143","0,1","23,07692308",182,91,1136,"356,0376285","0,0059838295"
"['50', '20', '3', '10', '20']",dg10.tpf,HS,50,20,3,10,20,1,52,120,8,3,1,"2,183673469",3,1,"2,142857143","0,1","23,07692308",182,91,577,"356,0376285","0,00199437141"
"['50', '20', '3', '10', '20']",dg10.tpf,RS,50,20,3,10,20,1,52,120,8,3,1,"2,183673469",3,1,"2,142857143","0,1","23,07692308",182,91,600,"356,0376285","0,00299048424"
"['50', '20', '3', '10', '20']",dg2.tpf,SAA,50,20,3,10,20,1,52,124,7,3,1,"2,224489796",3,1,"2,244897959","0,1",25,132,66,595,"231,6823685","0,01296472549"
"['50', '20', '3', '10', '20']",dg2.tpf,HS,50,20,3,10,20,1,52,124,7,3,1,"2,224489796",3,1,"2,244897959","0,1",25,132,66,265,"231,6823685","0,00299263"
"['50', '20', '3', '10', '20']",dg2.tpf,RS,50,20,3,10,20,1,52,124,7,3,1,"2,224489796",3,1,"2,244897959","0,1",25,132,66,380,"231,6823685","0,0069835186"
"['50', '20', '3', '10', '20']",dg3.tpf,SAA,50,20,3,10,20,1,52,123,7,3,1,"2,183673469",3,1,"2,224489796","0,1","21,15384615",124,62,1886,"351,3650882","0,01196718216"
"['50', '20', '3', '10', '20']",dg3.tpf,HS,50,20,3,10,20,1,52,123,7,3,1,"2,183673469",3,1,"2,224489796","0,1","21,15384615",124,62,875,"351,3650882","0,0039896965"
"['50', '20', '3', '10', '20']",dg3.tpf,RS,50,20,3,10,20,1,52,123,7,3,1,"2,183673469",3,1,"2,224489796","0,1","21,15384615",124,62,799,"351,3650882","0,00398921967"
"['50', '20', '3', '10', '20']",dg4.tpf,SAA,50,20,3,10,20,1,52,122,8,3,1,"2,163265306",3,1,"2,224489796","0,1","21,15384615",136,68,678,"415,7774504","0,00598621368"
"['50', '20', '3', '10', '20']",dg4.tpf,HS,50,20,3,10,20,1,52,122,8,3,1,"2,163265306",3,1,"2,224489796","0,1","21,15384615",136,68,400,"415,7774504","0,00299239159"
"['50', '20', '3', '10', '20']",dg4.tpf,RS,50,20,3,10,20,1,52,122,8,3,1,"2,163265306",3,1,"2,224489796","0,1","21,15384615",136,68,650,"415,7774504","0,00399303436"
"['50', '20', '3', '10', '20']",dg5.tpf,SAA,50,20,3,10,20,1,52,120,9,3,1,"2,102040816",3,1,"2,142857143","0,1","19,23076923",168,84,613,"294,9786632","0,00798130035"
"['50', '20', '3', '10', '20']",dg5.tpf,HS,50,20,3,10,20,1,52,120,9,3,1,"2,102040816",3,1,"2,142857143","0,1","19,23076923",168,84,256,"294,9786632","0,00199365616"
"['50', '20', '3', '10', '20']",dg5.tpf,RS,50,20,3,10,20,1,52,120,9,3,1,"2,102040816",3,1,"2,142857143","0,1","19,23076923",168,76,322,"294,9786632","0,00199341774"
"['50', '20', '3', '10', '20']",dg6.tpf,SAA,50,20,3,10,20,1,52,128,7,3,1,"2,285714286",3,1,"2,306122449","0,1","23,07692308",156,78,770,"247,7014696","0,00598549843"
"['50', '20', '3', '10', '20']",dg6.tpf,HS,50,20,3,10,20,1,52,128,7,3,1,"2,285714286",3,1,"2,306122449","0,1","23,07692308",156,78,355,"247,7014696","0,00398755074"
"['50', '20', '3', '10', '20']",dg6.tpf,RS,50,20,3,10,20,1,52,128,7,3,1,"2,285714286",3,1,"2,306122449","0,1","23,07692308",156,78,1682,"237,3610355","0,01595640182"
"['50', '20', '3', '10', '20']",dg7.tpf,SAA,50,20,3,10,20,1,52,118,9,3,1,"2,102040816",3,1,"2,163265306","0,1","17,30769231",152,76,564,"228,0463335","0,00299215317"
"['50', '20', '3', '10', '20']",dg7.tpf,HS,50,20,3,10,20,1,52,118,9,3,1,"2,102040816",3,1,"2,163265306","0,1","17,30769231",152,76,248,"228,0463335","0,00099778175"
"['50', '20', '3', '10', '20']",dg7.tpf,RS,50,20,3,10,20,1,52,118,9,3,1,"2,102040816",3,1,"2,163265306","0,1","17,30769231",152,76,354,"228,0463335","0,00498557091"
"['50', '20', '3', '10', '20']",dg8.tpf,SAA,50,20,3,10,20,1,52,122,7,3,1,"2,142857143",3,1,"2,204081633","0,1",25,116,58,979,"348,4195401","0,01562476158"
"['50', '20', '3', '10', '20']",dg8.tpf,HS,50,20,3,10,20,1,52,122,7,3,1,"2,142857143",3,1,"2,204081633","0,1",25,116,58,496,"348,4195401","0,01562356949"
"['50', '20', '3', '10', '20']",dg8.tpf,RS,50,20,3,10,20,1,52,122,7,3,1,"2,142857143",3,1,"2,204081633","0,1",25,116,56,656,"348,4195401","0,01563262939"
"['50', '20', '3', '10', '20']",dg9.tpf,SAA,50,20,3,10,20,1,52,121,9,3,1,"2,183673469",3,1,"2,224489796","0,1","15,38461538",162,81,519,"372,7118575","0,015625"
"['50', '20', '3', '10', '20']",dg9.tpf,HS,50,20,3,10,20,1,52,121,9,3,1,"2,183673469",3,1,"2,224489796","0,1","15,38461538",162,81,223,"372,7118575",0
"['50', '20', '3', '10', '20']",dg9.tpf,RS,50,20,3,10,20,1,52,121,9,3,1,"2,183673469",3,1,"2,224489796","0,1","15,38461538",162,81,321,"372,7118575","0,00498652458"
"['50', '20', '3', '10', '20']",dg1.tpf,SAA,50,20,3,10,20,2,52,123,7,3,1,"2,142857143",3,1,"2,204081633","0,1","11,53846154",207,69,514,"332,3372812",0
"['50', '20', '3', '10', '20']",dg1.tpf,HS,50,20,3,10,20,2,52,123,7,3,1,"2,142857143",3,1,"2,204081633","0,1","11,53846154",207,69,186,"332,3372812",0
"['50', '20', '3', '10', '20']",dg1.tpf,RS,50,20,3,10,20,2,52,123,7,3,1,"2,142857143",3,1,"2,204081633","0,1","11,53846154",207,69,201,"332,3372812",0
"['50', '20', '3', '10', '20']",dg10.tpf,SAA,50,20,3,10,20,2,52,123,8,3,1,"2,224489796",3,1,"2,265306122","0,1","15,38461538",201,67,1831,"194,0511374","0,0156185627"
"['50', '20', '3', '10', '20']",dg10.tpf,HS,50,20,3,10,20,2,52,123,8,3,1,"2,224489796",3,1,"2,265306122","0,1","15,38461538",201,67,867,"194,0511374",0
"['50', '20', '3', '10', '20']",dg10.tpf,RS,50,20,3,10,20,2,52,123,8,3,1,"2,224489796",3,1,"2,265306122","0,1","15,38461538",201,67,1466,"194,0511374","0,00897550583"
"['50', '20', '3', '10', '20']",dg2.tpf,SAA,50,20,3,10,20,2,52,118,8,3,1,"2,102040816",3,1,"2,12244898","0,1","15,38461538",168,56,539,"375,7738405","0,00498652458"
"['50', '20', '3', '10', '20']",dg2.tpf,HS,50,20,3,10,20,2,52,118,8,3,1,"2,102040816",3,1,"2,12244898","0,1","15,38461538",168,56,217,"375,7738405","0,00299096107"
"['50', '20', '3', '10', '20']",dg2.tpf,RS,50,20,3,10,20,2,52,118,8,3,1,"2,102040816",3,1,"2,12244898","0,1","15,38461538",168,52,251,"375,7738405","0,00199580193"
"['50', '20', '3', '10', '20']",dg3.tpf,SAA,50,20,3,10,20,2,52,120,8,3,1,"2,12244898",3,1,"2,163265306","0,1","11,53846154",171,57,289,"435,6924027","0,00299048424"
"['50', '20', '3', '10', '20']",dg3.tpf,HS,50,20,3,10,20,2,52,120,8,3,1,"2,12244898",3,1,"2,163265306","0,1","11,53846154",171,57,114,"435,6924027","0,00099873543"
"['50', '20', '3', '10', '20']",dg3.tpf,RS,50,20,3,10,20,2,52,120,8,3,1,"2,12244898",3,1,"2,163265306","0,1","11,53846154",171,57,137,"435,6924027","0,0009958744"
"['50', '20', '3', '10', '20']",dg4.tpf,SAA,50,20,3,10,20,2,52,117,8,3,1,"2,102040816",3,1,"2,081632653","0,1","26,92307692",189,63,848,"270,1136472","0,00498652458"
"['50', '20', '3', '10', '20']",dg4.tpf,HS,50,20,3,10,20,2,52,117,8,3,1,"2,102040816",3,1,"2,081632653","0,1","26,92307692",189,63,490,"270,1136472","0,00299310684"
"['50', '20', '3', '10', '20']",dg4.tpf,RS,50,20,3,10,20,2,52,117,8,3,1,"2,102040816",3,1,"2,081632653","0,1","26,92307692",189,63,1778,"270,1136472","0,02094364166"
"['50', '20', '3', '10', '20']",dg5.tpf,SAA,50,20,3,10,20,2,52,118,7,3,1,"2,081632653",3,1,"2,12244898","0,1","17,30769231",171,57,579,"322,542294","0,00398921967"
"['50', '20', '3', '10', '20']",dg5.tpf,HS,50,20,3,10,20,2,52,118,7,3,1,"2,081632653",3,1,"2,12244898","0,1","17,30769231",171,57,258,"322,542294","0,00199508667"
"['50', '20', '3', '10', '20']",dg5.tpf,RS,50,20,3,10,20,2,52,118,7,3,1,"2,081632653",3,1,"2,12244898","0,1","17,30769231",171,57,395,"322,542294","0,00299072266"
"['50', '20', '3', '10', '20']",dg6.tpf,SAA,50,20,3,10,20,2,52,120,8,3,1,"2,081632653",3,1,"2,204081633","0,1","26,92307692",189,63,955,"293,2809561","0,00897622108"
"['50', '20', '3', '10', '20']",dg6.tpf,HS,50,20,3,10,20,2,52,120,8,3,1,"2,081632653",3,1,"2,204081633","0,1","26,92307692",189,63,416,"293,2809561","0,00199317932"
"['50', '20', '3', '10', '20']",dg6.tpf,RS,50,20,3,10,20,2,52,120,8,3,1,"2,081632653",3,1,"2,204081633","0,1","26,92307692",189,63,738,"292,8337294","0,00598406792"
"['50', '20', '3', '10', '20']",dg7.tpf,SAA,50,20,3,10,20,2,52,118,9,3,1,"2,142857143",3,1,"2,204081633","0,1","19,23076923",231,77,921,"318,7283375","0,00797724724"
"['50', '20', '3', '10', '20']",dg7.tpf,HS,50,20,3,10,20,2,52,118,9,3,1,"2,142857143",3,1,"2,204081633","0,1","19,23076923",231,77,354,"318,7283375","0,00398921967"
"['50', '20', '3', '10', '20']",dg7.tpf,RS,50,20,3,10,20,2,52,118,9,3,1,"2,142857143",3,1,"2,204081633","0,1","19,23076923",231,77,482,"318,7283375","0,00199341774"
"['50', '20', '3', '10', '20']",dg8.tpf,SAA,50,20,3,10,20,2,52,124,9,3,1,"2,224489796",3,1,"2,285714286","0,1","11,53846154",201,67,545,"298,6868003","0,00299215317"
"['50', '20', '3', '10', '20']",dg8.tpf,HS,50,20,3,10,20,2,52,124,9,3,1,"2,224489796",3,1,"2,285714286","0,1","11,53846154",201,67,192,"298,6868003","0,00299119949"
"['50', '20', '3', '10', '20']",dg8.tpf,RS,50,20,3,10,20,2,52,124,9,3,1,"2,224489796",3,1,"2,285714286","0,1","11,53846154",201,67,216,"298,6868003","0,0019929409"
"['50', '20', '3', '10', '20']",dg9.tpf,SAA,50,20,3,10,20,2,52,119,8,3,1,"2,102040816",3,1,"2,142857143","0,1","13,46153846",180,60,503,"422,2866754","0,00398921967"
"['50', '20', '3', '10', '20']",dg9.tpf,HS,50,20,3,10,20,2,52,119,8,3,1,"2,102040816",3,1,"2,142857143","0,1","13,46153846",180,60,222,"422,2866754",0
"['50', '20', '3', '10', '20']",dg9.tpf,RS,50,20,3,10,20,2,52,119,8,3,1,"2,102040816",3,1,"2,142857143","0,1","13,46153846",180,60,221,"422,2866754",0
"['50', '20', '3', '10', '40']",dg1.tpf,SAA,50,20,3,10,40,1,52,120,7,3,1,"2,12244898",3,1,"2,183673469","0,1","42,30769231",110,55,656,"339,6293032","0,00398898125"
"['50', '20', '3', '10', '40']",dg1.tpf,HS,50,20,3,10,40,1,52,120,7,3,1,"2,12244898",3,1,"2,183673469","0,1","42,30769231",110,55,398,"339,6293032",0
"['50', '20', '3', '10', '40']",dg1.tpf,RS,50,20,3,10,40,1,52,120,7,3,1,"2,12244898",3,1,"2,183673469","0,1","42,30769231",110,55,1352,"338,6553448","0,01562070847"
"['50', '20', '3', '10', '40']",dg10.tpf,SAA,50,20,3,10,40,1,52,117,9,3,1,"2,06122449",3,1,"2,163265306","0,1","30,76923077",152,76,404,"296,4226202",0
"['50', '20', '3', '10', '40']",dg10.tpf,HS,50,20,3,10,40,1,52,117,9,3,1,"2,06122449",3,1,"2,163265306","0,1","30,76923077",152,76,215,"296,4226202","0,01562261581"
"['50', '20', '3', '10', '40']",dg10.tpf,RS,50,20,3,10,40,1,52,117,9,3,1,"2,06122449",3,1,"2,163265306","0,1","30,76923077",152,76,1097,"294,688544","0,01561975479"
"['50', '20', '3', '10', '40']",dg2.tpf,SAA,50,20,3,10,40,1,52,118,8,3,1,"2,142857143",3,1,"2,183673469","0,1","40,38461538",142,71,2734,"126,171324","0,01562976837"
"['50', '20', '3', '10', '40']",dg2.tpf,HS,50,20,3,10,40,1,52,118,8,3,1,"2,142857143",3,1,"2,183673469","0,1","40,38461538",142,71,1541,"126,171324","0,01561689377"
"['50', '20', '3', '10', '40']",dg2.tpf,RS,50,20,3,10,40,1,52,118,8,3,1,"2,142857143",3,1,"2,183673469","0,1","40,38461538",142,71,4385,"126,1699721","0,03775119781"
"['50', '20', '3', '10', '40']",dg3.tpf,SAA,50,20,3,10,40,1,52,124,8,3,1,"2,204081633",3,1,"2,265306122","0,1","42,30769231",120,60,2254,"214,4738246","0,01561975479"
"['50', '20', '3', '10', '40']",dg3.tpf,HS,50,20,3,10,40,1,52,124,8,3,1,"2,204081633",3,1,"2,265306122","0,1","42,30769231",120,60,1415,"214,4738246",0
"['50', '20', '3', '10', '40']",dg3.tpf,RS,50,20,3,10,40,1,52,124,8,3,1,"2,204081633",3,1,"2,265306122","0,1","42,30769231",120,60,2760,"214,4738246","0,03125095367"
"['50', '20', '3', '10', '40']",dg4.tpf,SAA,50,20,3,10,40,1,52,123,7,3,1,"2,204081633",3,1,"2,244897959","0,1","34,61538462",130,65,1491,"206,2524977",0
"['50', '20', '3', '10', '40']",dg4.tpf,HS,50,20,3,10,40,1,52,123,7,3,1,"2,204081633",3,1,"2,244897959","0,1","34,61538462",130,65,958,"206,2524977",0
"['50', '20', '3', '10', '40']",dg4.tpf,RS,50,20,3,10,40,1,52,123,7,3,1,"2,204081633",3,1,"2,244897959","0,1","34,61538462",130,65,2602,"206,2524977","0,01561975479"
"['50', '20', '3', '10', '40']",dg5.tpf,SAA,50,20,3,10,40,1,52,121,10,3,1,"2,244897959",3,1,"2,285714286","0,1","38,46153846",164,82,2285,"146,534693","0,01561832428"
"['50', '20', '3', '10', '40']",dg5.tpf,HS,50,20,3,10,40,1,52,121,10,3,1,"2,244897959",3,1,"2,285714286","0,1","38,46153846",164,82,1453,"146,534693","0,01562356949"
"['50', '20', '3', '10', '40']",dg5.tpf,RS,50,20,3,10,40,1,52,121,10,3,1,"2,244897959",3,1,"2,285714286","0,1","38,46153846",164,82,3936,"146,534693","0,01561808586"
"['50', '20', '3', '10', '40']",dg6.tpf,SAA,50,20,3,10,40,1,52,122,7,3,1,"2,163265306",3,1,"2,224489796","0,1","46,15384615",136,68,1257,"182,4729728","0,01562523842"
"['50', '20', '3', '10', '40']",dg6.tpf,HS,50,20,3,10,40,1,52,122,7,3,1,"2,163265306",3,1,"2,224489796","0,1","46,15384615",136,68,828,"182,4729728",0
"['50', '20', '3', '10', '40']",dg6.tpf,RS,50,20,3,10,40,1,52,122,7,3,1,"2,163265306",3,1,"2,224489796","0,1","46,15384615",136,68,1764,"182,4729728","0,01561594009"
"['50', '20', '3', '10', '40']",dg7.tpf,SAA,50,20,3,10,40,1,52,119,8,3,1,"2,12244898",3,1,"2,163265306","0,1","42,30769231",104,52,1260,"216,7402268","0,01562404633"
"['50', '20', '3', '10', '40']",dg7.tpf,HS,50,20,3,10,40,1,52,119,8,3,1,"2,12244898",3,1,"2,163265306","0,1","42,30769231",104,52,604,"216,7402268",0
"['50', '20', '3', '10', '40']",dg7.tpf,RS,50,20,3,10,40,1,52,119,8,3,1,"2,12244898",3,1,"2,163265306","0,1","42,30769231",104,52,2597,"216,4346843","0,03124284744"
"['50', '20', '3', '10', '40']",dg8.tpf,SAA,50,20,3,10,40,1,52,124,8,3,1,"2,224489796",3,1,"2,285714286","0,1","44,23076923",162,81,1973,"243,7615794","0,02212262154"
"['50', '20', '3', '10', '40']",dg8.tpf,HS,50,20,3,10,40,1,52,124,8,3,1,"2,224489796",3,1,"2,285714286","0,1","44,23076923",162,81,910,"243,7615794","0,01562142372"
"['50', '20', '3', '10', '40']",dg8.tpf,RS,50,20,3,10,40,1,52,124,8,3,1,"2,224489796",3,1,"2,285714286","0,1","44,23076923",162,75,2674,"243,7615794","0,03124260902"
"['50', '20', '3', '10', '40']",dg9.tpf,SAA,50,20,3,10,40,1,52,119,9,3,1,"2,163265306",3,1,"2,142857143","0,1","46,15384615",132,66,1326,"297,9232691",0
"['50', '20', '3', '10', '40']",dg9.tpf,HS,50,20,3,10,40,1,52,119,9,3,1,"2,163265306",3,1,"2,142857143","0,1","46,15384615",132,66,850,"297,9232691","0,00299119949"
"['50', '20', '3', '10', '40']",dg9.tpf,RS,50,20,3,10,40,1,52,119,9,3,1,"2,163265306",3,1,"2,142857143","0,1","46,15384615",132,66,2858,"297,9232691","0,03124165535"
"['50', '20', '3', '10', '40']",dg1.tpf,SAA,50,20,3,10,40,2,52,121,7,3,1,"2,12244898",3,1,"2,163265306","0,1","46,15384615",183,61,1784,"149,6637312","0,01562309265"
"['50', '20', '3', '10', '40']",dg1.tpf,HS,50,20,3,10,40,2,52,121,7,3,1,"2,12244898",3,1,"2,163265306","0,1","46,15384615",183,61,1168,"149,6637312","0,01562094688"
"['50', '20', '3', '10', '40']",dg1.tpf,RS,50,20,3,10,40,2,52,121,7,3,1,"2,12244898",3,1,"2,163265306","0,1","46,15384615",183,61,2933,"149,6637312","0,02212905884"
"['50', '20', '3', '10', '40']",dg10.tpf,SAA,50,20,3,10,40,2,52,113,9,3,1,2,3,1,2,"0,1","40,38461538",219,73,1466,"103,0343564","0,0156211853"
"['50', '20', '3', '10', '40']",dg10.tpf,HS,50,20,3,10,40,2,52,113,9,3,1,2,3,1,2,"0,1","40,38461538",219,73,840,"103,0343564",0
"['50', '20', '3', '10', '40']",dg10.tpf,RS,50,20,3,10,40,2,52,113,9,3,1,2,3,1,2,"0,1","40,38461538",219,63,2756,"101,6172782","0,02212786674"
"['50', '20', '3', '10', '40']",dg2.tpf,SAA,50,20,3,10,40,2,52,117,7,3,1,"2,081632653",3,1,"2,142857143","0,1","32,69230769",195,65,1197,"283,0970846","0,01561927795"
"['50', '20', '3', '10', '40']",dg2.tpf,HS,50,20,3,10,40,2,52,117,7,3,1,"2,081632653",3,1,"2,142857143","0,1","32,69230769",195,65,632,"283,0970846",0
"['50', '20', '3', '10', '40']",dg2.tpf,RS,50,20,3,10,40,2,52,117,7,3,1,"2,081632653",3,1,"2,142857143","0,1","32,69230769",195,55,861,"283,0970846","0,01562714577"
"['50', '20', '3', '10', '40']",dg3.tpf,SAA,50,20,3,10,40,2,52,120,9,3,1,"2,142857143",3,1,"2,183673469","0,1","42,30769231",207,69,1089,"118,4970097","0,0156211853"
"['50', '20', '3', '10', '40']",dg3.tpf,HS,50,20,3,10,40,2,52,120,9,3,1,"2,142857143",3,1,"2,183673469","0,1","42,30769231",207,69,636,"118,4970097",0
"['50', '20', '3', '10', '40']",dg3.tpf,RS,50,20,3,10,40,2,52,120,9,3,1,"2,142857143",3,1,"2,183673469","0,1","42,30769231",207,60,1048,"118,4331017","0,00651073456"
"['50', '20', '3', '10', '40']",dg4.tpf,SAA,50,20,3,10,40,2,52,116,8,3,1,"2,040816327",3,1,"2,102040816","0,1","36,53846154",195,65,989,"309,7116466","0,01561927795"
"['50', '20', '3', '10', '40']",dg4.tpf,HS,50,20,3,10,40,2,52,116,8,3,1,"2,040816327",3,1,"2,102040816","0,1","36,53846154",195,65,515,"309,7116466",0
"['50', '20', '3', '10', '40']",dg4.tpf,RS,50,20,3,10,40,2,52,116,8,3,1,"2,040816327",3,1,"2,102040816","0,1","36,53846154",195,65,1241,"309,7116455",0
"['50', '20', '3', '10', '40']",dg5.tpf,SAA,50,20,3,10,40,2,52,125,7,3,1,"2,142857143",3,1,"2,244897959","0,1","40,38461538",183,61,1222,"196,3228207","0,01562738419"
"['50', '20', '3', '10', '40']",dg5.tpf,HS,50,20,3,10,40,2,52,125,7,3,1,"2,142857143",3,1,"2,244897959","0,1","40,38461538",183,61,736,"196,3228207",0
"['50', '20', '3', '10', '40']",dg5.tpf,RS,50,20,3,10,40,2,52,125,7,3,1,"2,142857143",3,1,"2,244897959","0,1","40,38461538",183,61,1319,"196,3228207","0,02212882042"
"['50', '20', '3', '10', '40']",dg6.tpf,SAA,50,20,3,10,40,2,52,121,8,3,1,"2,12244898",3,1,"2,142857143","0,1","53,84615385",168,56,1587,"203,2607668",0
"['50', '20', '3', '10', '40']",dg6.tpf,HS,50,20,3,10,40,2,52,121,8,3,1,"2,12244898",3,1,"2,142857143","0,1","53,84615385",168,56,1144,"203,2607668",0
"['50', '20', '3', '10', '40']",dg6.tpf,RS,50,20,3,10,40,2,52,121,8,3,1,"2,12244898",3,1,"2,142857143","0,1","53,84615385",168,54,5916,"203,2607668","0,03125214577"
"['50', '20', '3', '10', '40']",dg7.tpf,SAA,50,20,3,10,40,2,52,117,7,3,1,"2,020408163",3,1,"2,06122449","0,1","48,07692308",207,69,2049,"306,7398886","0,02212667465"
"['50', '20', '3', '10', '40']",dg7.tpf,HS,50,20,3,10,40,2,52,117,7,3,1,"2,020408163",3,1,"2,06122449","0,1","48,07692308",207,69,1319,"306,7398886","0,01562285423"
"['50', '20', '3', '10', '40']",dg7.tpf,RS,50,20,3,10,40,2,52,117,7,3,1,"2,020408163",3,1,"2,06122449","0,1","48,07692308",207,69,2354,"306,7398886","0,03124475479"
"['50', '20', '3', '10', '40']",dg8.tpf,SAA,50,20,3,10,40,2,52,122,9,3,1,"2,183673469",3,1,"2,285714286","0,1","48,07692308",246,82,2205,"109,6976065","0,01562714577"
"['50', '20', '3', '10', '40']",dg8.tpf,HS,50,20,3,10,40,2,52,122,9,3,1,"2,183673469",3,1,"2,285714286","0,1","48,07692308",246,82,1365,"109,6976065",0
"['50', '20', '3', '10', '40']",dg8.tpf,RS,50,20,3,10,40,2,52,122,9,3,1,"2,183673469",3,1,"2,285714286","0,1","48,07692308",246,82,2773,"109,6976065","0,01561927795"
"['50', '20', '3', '10', '40']",dg9.tpf,SAA,50,20,3,10,40,2,52,117,8,3,1,"2,020408163",3,1,"2,102040816","0,1","40,38461538",189,63,1068,"302,4665588",0
